0	0.596867
0	0.609683
0	0.621981
0	0.634205
0	0.646515
0	0.658689
0	0.670912
0	0.683094
0	0.695279
0	0.707449
0	0.719666
0	0.731937
0	0.744102
0	0.756264
0	0.768427
0	0.780591
0	0.792866
0	0.805088
0	0.817313
0	0.829551
0	0.841708
0	0.854009
0	0.866165
0	0.878308
0	0.890457
0	0.902608
0	0.914907
0	0.927045
0	0.939222
0	0.951374
0	0.963523
0	0.975665
0	0.987933
0	1.001923
0	1.014094
0	1.026211
0	1.038397
0	1.050513
0	1.062627
0	1.074740
0	1.086853
0	1.098990
0	1.111096
0	1.123280
0	1.135428
0	1.147650
0	1.159796
0	1.172009
0	1.184277
0	1.196834
0	1.209094
0	1.221461
0	1.233726
0	1.245975
0	1.258269
0	1.270496
0	1.282743
0	1.295034
0	1.307275
0	1.319486
0	1.331737
0	1.344037
0	1.356307
0	1.368578
0	1.380746
0	1.393674
0	1.405908
0	1.418210
0	1.430325
0	1.442474
0	1.454595
0	1.466703
0	1.478844
0	1.491004
0	1.503170
0	1.515349
0	1.527508
0	1.539753
0	1.552004
0	1.564210
0	1.576464
0	1.588969
0	1.601180
0	1.613372
0	1.625579
0	1.637764
0	1.649971
0	1.662196
0	1.675090
0	1.687653
0	1.699943
0	1.712434
0	1.725005
0	1.737546
0	1.749845
0	1.762048
0	1.774158
0	1.786482
0	1.799279
0	1.811497
0	1.823705
0	1.835836
0	1.847961
0	1.860182
0	1.872313
0	1.884412
0	1.896561
0	1.908798
0	1.921095
0	1.933229
0	1.945373
0	1.957539
0	1.969828
0	1.982081
0	1.994328
0	2.006471
0	2.018640
0	2.030742
0	2.042906
0	2.054991
0	2.067105
0	2.079197
0	2.091285
0	2.103459
0	2.115696
0	2.127812
0	2.139895
0	2.152001
0	2.164735
0	2.177169
0	2.189614
0	2.201914
0	2.214378
0	2.226989
0	2.239197
0	2.251312
0	2.268856
0	2.287543
0	2.300392
0	2.313661
0	2.326449
0	2.339559
0	2.352971
0	2.366330
0	2.379587
0	2.392419
0	2.405493
0	2.418816
0	2.432297
0	2.444560
0	2.456711
0	2.470174
0	2.482382
0	2.495413
0	2.508107
0	2.520330
0	2.533861
0	2.546143
0	2.558543
0	2.571298
0	2.583510
0	2.596354
0	2.608754
0	2.620932
0	2.633828
0	2.645981
0	2.658403
0	2.671114
0	2.683232
0	2.696063
0	2.708260
0	2.720498
0	2.733427
0	2.746406
0	2.758755
0	2.770990
0	2.784142
0	2.796423
0	2.809070
0	2.821760
0	2.834022
0	2.847101
0	2.859480
0	2.871658
0	2.884415
0	2.897978
0	2.911051
0	2.923816
0	2.936399
0	2.949285
0	2.962171
0	2.974935
0	2.987412
0	3.000273
0	3.013013
0	3.025831
0	3.038346
0	3.051028
0	3.064003
0	3.076193
0	3.088512
0	3.101327
0	3.113576
0	3.126661
0	3.138963
0	3.151066
0	3.163810
0	3.176637
0	3.188928
0	3.201031
0	3.213917
0	3.226264
0	3.239208
0	3.253353
0	3.268983
0	3.283432
0	3.295781
0	3.308626
0	3.321263
0	3.333330
0	3.346250
0	3.358348
0	3.370699
0	3.383509
0	3.395620
0	3.408469
0	3.420894
0	3.432955
0	3.445887
0	3.457968
0	3.470286
0	3.482888
0	3.495083
0	3.507196
0	3.519340
0	3.531422
0	3.543581
0	3.555615
0	3.567625
0	3.579641
0	3.591871
0	3.603955
0	3.616120
0	3.628209
0	3.640227
0	3.652236
0	3.664250
0	3.676267
0	3.688274
0	3.700309
0	3.712336
0	3.724484
0	3.736861
0	3.748959
0	3.761014
0	3.773143
0	3.785339
0	3.798061
0	3.810174
0	3.822427
0	3.834544
0	3.846639
0	3.858899
0	3.871014
0	3.883126
0	3.895240
0	3.907529
0	3.919709
0	3.932868
0	3.945363
0	3.958480
0	3.971506
0	3.984085
0	3.996744
0	4.009683
0	4.022556
0	4.035251
0	4.047871
0	4.060746
0	4.073621
0	4.086557
0	4.098984
0	4.111801
0	4.124482
0	4.137327
0	4.149831
0	4.162363
0	4.174471
0	4.186621
0	4.198698
0	4.210823
0	4.223007
0	4.235064
0	4.247105
0	4.259225
0	4.271367
0	4.283386
0	4.295789
0	4.307830
0	4.319938
0	4.332566
0	4.344709
0	4.356853
0	4.368948
0	4.380955
0	4.393113
0	4.405198
0	4.417307
0	4.429457
0	4.441573
0	4.453647
0	4.465736
0	4.477813
0	4.489909
0	4.501982
0	4.514114
0	4.526254
0	4.538407
0	4.550420
0	4.562472
0	4.574476
0	4.587299
0	4.599846
0	4.612134
0	4.624751
0	4.637422
0	4.649994
0	4.662216
0	4.674338
0	4.686890
0	4.698816
0	4.710736
0	4.722775
0	4.734736
0	4.746664
0	4.758586
0	4.770504
0	4.782492
0	4.794472
0	4.806394
0	4.818367
0	4.830359
0	4.842282
0	4.854305
0	4.866238
0	4.878881
0	4.890986
0	4.903621
0	4.916046
0	4.928309
0	4.940870
0	4.953228
0	4.965325
0	4.984224
0	5.000000
0	5.013298
0	5.026549
0	5.041000
0	5.053979
0	5.066748
0	5.079855
0	5.093092
0	5.106303
0	5.118871
0	5.131796
0	5.144400
0	5.156623
0	5.169071
0	5.181767
0	5.193943
0	5.206482
0	5.218851
0	5.231629
0	5.244338
0	5.256763
0	5.270012
0	5.282558
0	5.295029
0	5.307525
0	5.320019
0	5.332619
0	5.345116
0	5.357390
0	5.369843
0	5.382695
0	5.395538
0	5.407883
0	5.420401
0	5.432870
0	5.445267
0	5.457305
0	5.469609
0	5.481869
0	5.494159
0	5.506127
0	5.518397
0	5.530702
0	5.542946
0	5.555104
0	5.567408
0	5.579695
0	5.591821
0	5.604080
0	5.616425
0	5.628817
0	5.640946
0	5.653141
0	5.665427
0	5.677776
0	5.689980
0	5.702256
0	5.714618
0	5.727104
0	5.739349
0	5.751573
0	5.763910
0	5.776251
0	5.788815
0	5.801257
0	5.813699
0	5.826138
0	5.838288
0	5.850842
0	5.863192
0	5.875536
0	5.887622
0	5.899997
0	5.912271
0	5.924373
0	5.936700
0	5.949343
0	5.961749
0	5.974158
0	5.986433
0	5.998936
0	6.011336
0	6.023525
0	6.035863
0	6.048155
0	6.060389
0	6.072467
0	6.084694
0	6.097043
0	6.109440
0	6.121705
0	6.134093
0	6.146492
0	6.158806
0	6.170941
0	6.183262
0	6.195505
0	6.207629
0	6.219636
0	6.231622
0	6.243631
0	6.255667
0	6.267678
0	6.279719
0	6.291750
0	6.303760
0	6.315805
0	6.327878
0	6.339775
0	6.351793
0	6.363812
0	6.375742
0	6.387731
0	6.399679
0	6.411639
0	6.423696
0	6.435619
0	6.447539
0	6.459489
0	6.471473
0	6.483415
0	6.495293
0	6.507194
0	6.519069
0	6.531001
0	6.542964
0	6.554865
0	6.566845
0	6.579148
0	6.591497
0	6.603437
0	6.615356
0	6.627288
0	6.639176
0	6.651068
0	6.662974
0	6.674866
0	6.686735
0	6.698618
0	6.710492
0	6.722396
0	6.734339
0	6.746226
0	6.758096
0	6.770011
0	6.781962
0	6.793875
0	6.805768
0	6.817636
0	6.829562
0	6.841466
0	6.853435
0	6.865346
0	6.877230
0	6.889102
0	6.901100
0	6.913018
0	6.924986
0	6.936945
0	6.948870
0	6.960807
0	6.974489
0	6.987555
0	6.999613
0	7.012339
0	7.024987
0	7.036978
0	7.049129
0	7.061284
0	7.073600
0	7.085468
0	7.097420
0	7.109380
0	7.121349
0	7.133275
0	7.145140
0	7.160698
0	7.176298
0	7.188397
0	7.200474
0	7.212625
0	7.224881
0	7.236841
0	7.248903
0	7.261079
0	7.273024
0	7.284879
0	7.296784
0	7.308646
0	7.320499
0	7.332402
0	7.344291
0	7.356177
0	7.368040
0	7.380028
0	7.392008
0	7.403921
0	7.415970
0	7.428031
0	7.440069
0	7.451976
0	7.463948
0	7.475976
0	7.487908
0	7.500034
0	7.511936
0	7.523946
0	7.536016
0	7.547967
0	7.560473
0	7.573172
0	7.585152
0	7.597142
0	7.609217
0	7.621232
0	7.633206
0	7.645144
0	7.657450
0	7.669750
0	7.681778
0	7.693688
0	7.705592
0	7.717573
0	7.729517
0	7.741385
0	7.753238
0	7.765733
0	7.777589
0	7.789552
0	7.801453
0	7.813342
0	7.825186
0	7.837094
0	7.848982
0	7.860899
0	7.872735
0	7.884598
0	7.896476
0	7.908425
0	7.920260
0	7.932373
0	7.944238
0	7.956373
0	7.968649
0	7.980573
0	7.992517
0	8.004370
0	8.016209
0	8.028168
0	8.040011
0	8.051951
0	8.063808
0	8.075643
0	8.087499
0	8.099449
0	8.111417
0	8.123310
0	8.135443
0	8.147418
0	8.159411
0	8.171389
0	8.183446
0	8.195446
0	8.207466
0	8.219506
0	8.231589
0	8.243478
0	8.255455
0	8.267452
0	8.279432
0	8.291419
0	8.303520
0	8.315529
0	8.327600
0	8.339511
0	8.351518
0	8.363781
0	8.375795
0	8.387815
0	8.399705
0	8.411682
0	8.423561
0	8.435678
0	8.447570
0	8.459439
0	8.471433
0	8.483312
0	8.495282
0	8.507178
0	8.519153
0	8.531185
0	8.543182
0	8.555170
0	8.567095
0	8.579055
0	8.591059
0	8.603026
0	8.614996
0	8.626948
0	8.638932
0	8.650886
0	8.662845
0	8.674755
0	8.686693
0	8.698559
0	8.710419
0	8.722436
0	8.734580
0	8.746438
0	8.758809
0	8.770788
0	8.782684
0	8.794608
0	8.806461
0	8.818308
0	8.830249
0	8.842147
0	8.854236
0	8.866117
0	8.877979
0	8.889792
0	8.901701
0	8.913536
0	8.925340
0	8.937280
0	8.949155
0	8.961010
0	8.972886
0	8.984818
0	8.996672
0	9.008523
0	9.020402
0	9.032364
0	9.044260
0	9.057337
0	9.069503
0	9.081518
0	9.093373
0	9.105296
0	9.117189
0	9.129181
0	9.141066
0	9.152920
0	9.166018
0	9.178745
0	9.191365
0	9.203438
0	9.215276
0	9.227143
0	9.239116
0	9.250966
0	9.262799
0	9.274630
0	9.286466
0	9.298396
0	9.310246
0	9.322118
0	9.334053
0	9.345915
0	9.357816
0	9.369651
0	9.381506
0	9.393340
0	9.405169
0	9.417097
0	9.428964
0	9.440974
0	9.452830
0	9.464669
0	9.476489
0	9.488311
0	9.500124
0	9.511961
0	9.523809
0	9.535706
0	9.547651
0	9.559552
0	9.571374
0	9.583219
0	9.595050
0	9.607193
0	9.619060
0	9.631055
0	9.642904
0	9.654723
0	9.666544
0	9.678386
0	9.690195
0	9.712246
0	9.723101
0	9.734118
0	9.745035
0	9.755880
0	9.766722
0	9.778702
0	9.790785
0	9.802533
0	9.814222
0	9.825136
0	9.836158
0	9.847130
0	9.859938
0	9.870817
0	9.881999
0	9.894722
0	9.905718
0	9.916582
0	9.927439
0	9.938447
0	9.949325
0	9.960476
0	9.971792
0	9.982748
0	9.993620
0	10.004472
0	10.015325
0	10.026166
0	10.037162
0	10.048112
0	10.058982
0	10.069826
0	10.080673
0	10.091519
0	10.102354
0	10.113218
0	10.124061
0	10.135036
0	10.145920
0	10.156801
0	10.167649
0	10.178483
0	10.189405
0	10.200255
0	10.211103
0	10.221936
0	10.232903
0	10.243788
0	10.254914
0	10.265775
0	10.276678
0	10.287521
0	10.298457
0	10.309319
0	10.320166
0	10.331010
0	10.342071
0	10.352935
0	10.363786
0	10.374634
0	10.385535
0	10.396389
0	10.407303
0	10.418278
0	10.429149
0	10.440131
0	10.451012
0	10.461858
0	10.472710
0	10.483554
0	10.495484
0	10.507626
0	10.518990
0	10.529988
0	10.541001
0	10.551978
0	10.562840
0	10.574717
0	10.587100
0	10.598540
0	10.609495
0	10.620456
0	10.631621
0	10.642637
0	10.653507
0	10.664365
0	10.675491
0	10.686353
0	10.697191
0	10.708044
0	10.718903
0	10.729742
0	10.740727
0	10.751600
0	10.762444
0	10.773278
0	10.784182
0	10.795022
0	10.805937
0	10.817547
0	10.828444
0	10.839377
0	10.850289
0	10.861158
0	10.872006
0	10.882839
0	10.893660
0	10.904610
0	10.917159
0	10.929919
0	10.943727
0	10.959938
0	10.973374
0	10.985335
0	10.997499
0	11.008415
0	11.019248
0	11.030095
0	11.040977
0	11.051865
0	11.062726
0	11.074023
0	11.084936
0	11.095787
0	11.106617
0	11.117471
0	11.128299
0	11.140199
0	11.150958
0	11.162148
0	11.172939
0	11.183790
0	11.194926
0	11.207355
0	11.218180
0	11.229047
0	11.239865
0	11.250613
0	11.261347
0	11.272181
0	11.282913
0	11.293641
0	11.304428
0	11.315227
0	11.326018
0	11.336902
0	11.347848
0	11.358727
0	11.369676
0	11.380559
0	11.391561
0	11.402336
0	11.413262
0	11.424192
0	11.435126
0	11.446039
0	11.456929
0	11.467733
0	11.478719
0	11.489592
0	11.500497
0	11.511374
0	11.522306
0	11.533175
0	11.544061
0	11.555086
0	11.565997
0	11.576961
0	11.587991
0	11.598947
0	11.609826
0	11.620619
0	11.631573
0	11.642421
0	11.653156
0	11.663891
0	11.674688
0	11.685414
0	11.696127
0	11.706856
0	11.717584
0	11.728288
0	11.739074
0	11.749807
0	11.760549
0	11.771367
0	11.782206
0	11.792985
0	11.803833
0	11.814648
0	11.825396
0	11.836555
0	11.847498
0	11.858373
0	11.869267
0	11.880149
0	11.891065
0	11.901918
0	11.912743
0	11.923619
0	11.935233
0	11.946336
0	11.957707
0	11.968959
0	11.980008
0	11.991348
0	12.002535
0	12.013524
0	12.025048
0	12.037018
0	12.052287
0	12.063561
0	12.075012
0	12.086342
0	12.097458
0	12.109313
0	12.121195
0	12.132217
0	12.143476
0	12.154304
0	12.165007
0	12.175713
0	12.186872
0	12.197621
0	12.208327
0	12.219093
0	12.229805
0	12.240560
0	12.251290
0	12.262024
0	12.272800
0	12.283562
0	12.294371
0	12.305210
0	12.315970
0	12.326687
0	12.337760
0	12.348500
0	12.359220
0	12.369930
0	12.380698
0	12.391448
0	12.402166
0	12.412953
0	12.424412
0	12.435341
0	12.446427
0	12.457342
0	12.468426
0	12.480566
0	12.493655
0	12.505049
0	12.516337
0	12.527083
0	12.538220
0	12.549071
0	12.559783
0	12.570515
0	12.581291
0	12.592063
0	12.604196
0	12.618332
0	12.630457
0	12.642448
0	12.654578
0	12.666297
0	12.677399
0	12.688849
0	12.702104
0	12.715420
0	12.726323
0	12.737399
0	12.748586
0	12.759583
0	12.770609
0	12.781854
0	12.792846
0	12.803946
0	12.815141
0	12.826161
0	12.837320
0	12.848217
0	12.859454
0	12.870275
0	12.880989
0	12.892131
0	12.903074
0	12.913809
0	12.924842
0	12.936048
0	12.946829
0	12.957715
0	12.968920
0	12.979661
0	12.990570
0	13.002024
0	13.012866
0	13.023586
0	13.034910
0	13.045916
0	13.056785
0	13.067618
0	13.078384
0	13.089186
0	13.100061
0	13.110869
0	13.122324
0	13.133691
0	13.144776
0	13.156609
0	13.167761
0	13.178639
0	13.189636
0	13.201057
0	13.211916
0	13.223003
0	13.234293
0	13.245391
0	13.256675
0	13.267481
0	13.278406
0	13.289281
0	13.300232
0	13.311067
0	13.321968
0	13.332754
0	13.343642
0	13.354412
0	13.365193
0	13.376078
0	13.386941
0	13.397706
0	13.408512
0	13.419303
0	13.430073
0	13.440852
0	13.451631
0	13.462412
0	13.473172
0	13.484094
0	13.494833
0	13.505564
0	13.516351
0	13.527060
0	13.537846
0	13.548655
0	13.559489
0	13.570234
0	13.581138
0	13.592002
0	13.602892
0	13.613654
0	13.624541
0	13.635390
0	13.646263
0	13.657129
0	13.667973
0	13.678702
0	13.689502
0	13.700316
0	13.711878
0	13.722789
0	13.734068
0	13.745442
0	13.756504
0	13.767619
0	13.778829
0	13.789796
0	13.801056
0	13.812242
0	13.823133
0	13.834173
0	13.845467
0	13.856335
0	13.867319
0	13.878442
0	13.889330
0	13.900380
0	13.911669
0	13.922458
0	13.933385
0	13.944265
0	13.954975
0	13.966515
0	13.977206
0	13.987930
0	13.998602
0	14.009296
0	14.020278
0	14.031096
0	14.041831
0	14.052582
0	14.064143
0	14.075392
0	14.086293
0	14.097140
0	14.107837
0	14.118438
0	14.129286
0	14.139986
0	14.150920
0	14.161607
0	14.172457
0	14.183157
0	14.193865
0	14.204444
0	14.214996
0	14.225597
0	14.236184
0	14.246829
0	14.257411
0	14.267966
0	14.278569
0	14.289131
0	14.299685
0	14.310441
0	14.321018
0	14.331669
0	14.342312
0	14.352869
0	14.363424
0	14.373969
0	14.384593
0	14.395176
0	14.406148
0	14.416832
